datetime,cumret,baseline_nav,execution_adjustment,cum_execution_adjustment,hybrid_nav,hybrid_cumret
2025-12-27 03:00:00+00:00,1.1800100290910371,1180010.029091037,0.0,21607.99399702344,1201618.0230880606,1.2016180230880606
2025-12-27 04:00:00+00:00,1.1751220171392054,1175122.0171392055,-537.641038174741,21070.3529588487,1196192.3700980542,1.1961923700980541
2025-12-27 05:00:00+00:00,1.1759318423937837,1175931.8423937836,0.0,21070.3529588487,1197002.1953526323,1.1970021953526324
2025-12-27 06:00:00+00:00,1.1781356399165774,1178135.6399165774,0.0,21070.3529588487,1199205.992875426,1.1992059928754262
2025-12-27 07:00:00+00:00,1.181563563152969,1181563.563152969,0.0,21070.3529588487,1202633.9161118178,1.2026339161118178
2025-12-27 08:00:00+00:00,1.1962421594188248,1196242.1594188248,-647.9572154355701,20422.39574341313,1216664.555162238,1.216664555162238
2025-12-27 09:00:00+00:00,1.1994647832717156,1199464.7832717155,0.0,20422.39574341313,1219887.1790151286,1.2198871790151287
2025-12-27 10:00:00+00:00,1.1915388216044294,1191538.8216044293,0.0,20422.39574341313,1211961.2173478424,1.2119612173478425
2025-12-27 11:00:00+00:00,1.190449883387456,1190449.883387456,0.0,20422.39574341313,1210872.279130869,1.210872279130869
2025-12-27 12:00:00+00:00,1.1967078426943103,1196707.8426943102,-194.08610826777294,20228.309635145357,1216936.1523294556,1.2169361523294555
2025-12-27 13:00:00+00:00,1.176207005111774,1176207.005111774,0.0,20228.309635145357,1196435.3147469193,1.1964353147469193
2025-12-27 14:00:00+00:00,1.184215498039918,1184215.498039918,0.0,20228.309635145357,1204443.8076750634,1.2044438076750634
2025-12-27 15:00:00+00:00,1.187055426680777,1187055.426680777,0.0,20228.309635145357,1207283.7363159223,1.2072837363159223
2025-12-27 16:00:00+00:00,1.1794125182176391,1179412.518217639,961.5571202372666,21189.866755382624,1200602.3849730217,1.2006023849730216
2025-12-27 17:00:00+00:00,1.1712979114112363,1171297.9114112363,0.0,21189.866755382624,1192487.778166619,1.192487778166619
2025-12-27 18:00:00+00:00,1.1739462698010512,1173946.2698010511,0.0,21189.866755382624,1195136.1365564337,1.1951361365564337
2025-12-27 19:00:00+00:00,1.166584900771882,1166584.9007718822,0.0,21189.866755382624,1187774.7675272648,1.1877747675272647
2025-12-27 20:00:00+00:00,1.1525288574378874,1152528.8574378875,0.0,21189.866755382624,1173718.72419327,1.17371872419327
2025-12-27 21:00:00+00:00,1.1519330672596044,1151933.0672596043,0.0,21189.866755382624,1173122.934014987,1.173122934014987
2025-12-27 22:00:00+00:00,1.1369792898863411,1136979.2898863412,0.0,21189.866755382624,1158169.1566417238,1.1581691566417238
2025-12-27 23:00:00+00:00,1.148172654788917,1148172.6547889172,0.0,21189.866755382624,1169362.5215442998,1.1693625215442998
2025-12-28 00:00:00+00:00,1.1497836222108757,1149783.6222108756,0.0,21189.866755382624,1170973.4889662582,1.1709734889662582
2025-12-28 01:00:00+00:00,1.1477407243185729,1147740.7243185728,0.0,21189.866755382624,1168930.5910739554,1.1689305910739554
2025-12-28 02:00:00+00:00,1.142277999864356,1142277.999864356,0.0,21189.866755382624,1163467.8666197385,1.1634678666197384
2025-12-28 03:00:00+00:00,1.1425111092586138,1142511.1092586138,0.0,21189.866755382624,1163700.9760139964,1.1637009760139965
2025-12-28 04:00:00+00:00,1.146426204156837,1146426.204156837,0.0,21189.866755382624,1167616.0709122196,1.1676160709122196
2025-12-28 05:00:00+00:00,1.1343739280010117,1134373.9280010117,0.0,21189.866755382624,1155563.7947563943,1.1555637947563944
2025-12-28 06:00:00+00:00,1.1361867053247503,1136186.7053247504,0.0,21189.866755382624,1157376.572080133,1.157376572080133
2025-12-28 07:00:00+00:00,1.1361932973109676,1136193.2973109677,0.0,21189.866755382624,1157383.1640663503,1.1573831640663503
2025-12-28 08:00:00+00:00,1.1528636999196495,1152863.6999196496,0.0,21189.866755382624,1174053.5666750323,1.1740535666750322
2025-12-28 09:00:00+00:00,1.1541757245642128,1154175.7245642128,0.0,21189.866755382624,1175365.5913195955,1.1753655913195955
2025-12-28 10:00:00+00:00,1.1494077045536386,1149407.7045536386,0.0,21189.866755382624,1170597.5713090212,1.1705975713090213
2025-12-28 11:00:00+00:00,1.1576482020220225,1157648.2020220226,0.0,21189.866755382624,1178838.0687774052,1.1788380687774052
2025-12-28 12:00:00+00:00,1.156946216083085,1156946.216083085,0.0,21189.866755382624,1178136.0828384676,1.1781360828384675
2025-12-28 13:00:00+00:00,1.149744724029766,1149744.724029766,0.0,21189.866755382624,1170934.5907851486,1.1709345907851485
2025-12-28 14:00:00+00:00,1.1440331938124604,1144033.1938124604,0.0,21189.866755382624,1165223.060567843,1.165223060567843
2025-12-28 15:00:00+00:00,1.145677647143337,1145677.647143337,0.0,21189.866755382624,1166867.5138987196,1.1668675138987197
2025-12-28 16:00:00+00:00,1.1485038432612358,1148503.8432612359,0.0,21189.866755382624,1169693.7100166185,1.1696937100166185
2025-12-28 17:00:00+00:00,1.1401472543792286,1140147.2543792287,0.0,21189.866755382624,1161337.1211346113,1.1613371211346113
2025-12-28 18:00:00+00:00,1.1452034424762727,1145203.4424762728,0.0,21189.866755382624,1166393.3092316554,1.1663933092316554
2025-12-28 19:00:00+00:00,1.147722323048432,1147722.323048432,0.0,21189.866755382624,1168912.1898038145,1.1689121898038146
2025-12-28 20:00:00+00:00,1.148422708765412,1148422.708765412,0.0,21189.866755382624,1169612.5755207946,1.1696125755207947
2025-12-28 21:00:00+00:00,1.144829864192042,1144829.864192042,0.0,21189.866755382624,1166019.7309474247,1.1660197309474247
2025-12-28 22:00:00+00:00,1.1488320832774748,1148832.0832774749,0.0,21189.866755382624,1170021.9500328575,1.1700219500328575
2025-12-28 23:00:00+00:00,1.142578768951469,1142578.768951469,0.0,21189.866755382624,1163768.6357068517,1.1637686357068517
